work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,3,2,31,81500,19,81500,75,0,70,1
2022,3,2,40,105000,19,105000,75,0,70,1
2022,3,2,40,70000,19,70000,75,0,70,1
2022,3,2,47,175000,19,175000,75,0,70,1
2022,3,2,47,122500,19,122500,75,0,70,1
2022,3,2,33,171000,19,171000,75,0,70,1
2022,3,2,33,117000,19,117000,75,0,70,1
2022,3,2,47,202800,19,202800,75,0,70,0
2022,3,2,47,104300,19,104300,75,0,70,0
2022,3,2,25,35000,7,36773,26,0,25,1
2022,2,2,47,30000,19,30000,54,100,51,0
2022,2,2,4,78000,19,78000,10,100,10,1
2022,2,2,4,48000,19,48000,10,100,10,1
2022,2,2,33,78000,19,78000,10,100,10,1
2022,2,2,33,42000,19,42000,10,100,10,1
2022,3,2,31,345600,19,345600,75,0,70,1
2022,3,2,31,230400,19,230400,75,0,70,1
2022,2,2,11,78000,19,78000,10,100,10,1
2022,2,2,11,48000,19,48000,10,100,10,1
2022,3,2,25,175950,19,175950,75,100,70,1
2022,3,2,25,130050,19,130050,75,100,70,1
2022,3,2,33,205600,19,205600,75,0,70,0
2022,3,2,33,105700,19,105700,75,0,70,0
2022,3,2,25,236600,19,236600,75,100,70,1
2022,2,2,47,84000,19,84000,10,100,10,1
2022,2,2,47,54000,19,54000,10,100,10,1
2022,0,2,47,80000,19,80000,75,100,70,0
2022,3,2,77,200000,19,200000,29,100,28,2
2022,0,2,47,96000,2,73742,11,100,12,0
2022,3,2,44,165000,19,165000,75,50,70,2
2022,0,2,47,27000,8,33246,29,50,28,0
2021,0,2,80,400000,12,5409,39,50,38,0
2021,2,2,33,100000,0,75050,5,50,6,0
2022,0,2,69,108000,19,108000,75,0,70,2
2022,3,2,87,8000,19,8000,39,100,64,0
2022,3,2,47,155000,19,155000,75,100,70,1
2022,3,2,47,38000,19,38000,75,100,70,1
2022,2,2,25,85000,19,85000,75,0,70,1
2022,2,2,25,65000,19,65000,75,0,70,1
2022,2,2,33,90000,8,110820,29,0,28,1
2022,2,2,33,75000,8,92350,29,0,28,1
2022,3,2,47,153600,19,153600,75,100,70,1
2022,3,2,47,106800,19,106800,75,100,70,1
2022,3,2,47,50000,19,50000,75,100,70,1
2022,3,2,47,123400,19,123400,75,0,70,1
2022,3,2,47,88100,19,88100,75,0,70,1
2022,3,2,47,120000,19,120000,75,100,70,2
2022,3,2,47,55000,19,55000,75,100,70,2
2022,3,2,4,150000,19,150000,75,0,70,1
2022,3,2,4,120000,19,120000,75,0,70,1
2022,3,2,42,139000,19,139000,75,0,70,1
2022,3,2,25,139600,19,139600,75,0,70,1
2022,3,2,25,85700,19,85700,75,0,70,1
2022,3,2,33,185000,19,185000,75,100,70,1
2022,3,2,33,50000,19,50000,75,100,70,1
2022,3,2,47,200000,19,200000,75,100,70,1
2022,2,2,66,148500,19,148500,75,100,70,0
2022,2,2,66,98200,19,98200,75,100,70,0
2022,3,2,25,115000,19,115000,75,100,70,1
2022,3,2,25,95000,19,95000,75,100,70,1
2022,3,2,31,225000,19,225000,75,100,70,1
2022,3,2,31,66000,19,66000,75,100,70,1
2022,2,2,37,134000,19,134000,75,0,70,1
2022,2,2,37,98000,19,98000,75,0,70,1
2022,2,2,25,105000,19,105000,75,0,70,1
2022,2,2,25,62000,19,62000,75,0,70,1
2022,0,2,12,57000,19,57000,75,100,70,0
2022,3,2,16,210000,2,161311,11,50,12,1
2022,2,2,47,144200,19,144200,75,100,70,1
2022,2,2,47,115360,19,115360,75,100,70,1
2022,2,2,47,120000,0,83171,5,0,6,0
2022,3,2,82,3000000,12,38154,39,100,38,0
2022,3,2,33,70000,7,73546,63,0,60,1
2022,3,2,33,40000,7,42026,63,0,60,1
2022,3,2,31,180000,19,180000,75,100,70,1
2022,3,2,31,160000,19,160000,75,100,70,1
2022,2,2,47,108000,19,108000,75,50,70,0
2022,3,2,71,200000,19,200000,75,100,70,1
2022,3,2,71,150000,19,150000,75,100,70,1
2022,1,2,37,164000,2,125976,11,50,12,0
2022,3,2,33,188700,19,188700,75,100,70,1
2022,3,2,33,160395,19,160395,75,100,70,1
2022,3,2,47,198440,19,198440,75,100,70,1
2022,3,2,47,144000,19,144000,75,100,70,1
2022,3,2,8,191475,19,191475,75,100,70,1
2022,3,2,8,141525,19,141525,75,100,70,1
2022,2,2,47,72000,7,75648,20,100,20,2
2022,3,2,64,156868,19,156868,75,100,70,0
2022,3,2,11,200000,19,200000,56,100,53,2
2022,3,2,65,66000,7,69344,63,100,60,0
2022,2,2,79,120000,5,5132,19,100,19,1
2022,3,0,25,90000,19,90000,75,100,70,1
2022,2,2,89,120000,7,126080,20,0,20,2
2022,2,2,89,80000,7,84053,20,0,20,2
2022,3,2,33,200000,19,200000,75,100,70,1
2022,3,2,33,180000,19,180000,75,100,70,1
2022,2,2,4,108000,19,108000,75,100,70,1
2022,2,2,4,85000,19,85000,75,100,70,1
2022,3,2,33,165000,19,165000,75,100,70,1
2022,3,2,33,132000,19,132000,75,100,70,1
2022,3,2,4,130000,19,130000,75,100,70,1
2022,3,2,4,110000,19,110000,75,100,70,1
2022,2,2,12,65000,0,45050,5,50,6,0
2021,0,2,25,56000,0,42028,5,50,6,0
2022,2,2,27,135000,19,135000,75,100,70,0
2022,3,2,33,178800,19,178800,75,100,70,0
2022,3,2,33,132100,19,132100,75,100,70,0
2022,0,2,25,20000,19,20000,17,50,70,1
2022,3,2,69,140000,19,140000,11,0,12,1
2022,3,2,69,110000,19,110000,11,0,12,1
2022,3,2,33,160000,19,160000,75,100,70,1
2022,3,2,33,85000,19,85000,75,100,70,1
2022,3,2,54,250000,19,250000,75,100,70,1
2022,3,2,54,63000,19,63000,75,100,70,1
2022,1,2,33,187200,19,187200,75,100,70,1
2022,1,2,33,116100,19,116100,75,100,70,1
2022,2,2,47,10000,19,10000,73,0,68,1
2022,3,2,33,145000,19,145000,75,100,70,1
2022,3,2,33,229998,19,229998,75,0,70,0
2022,3,2,33,154545,19,154545,75,0,70,0
2022,3,2,47,215000,19,215000,75,0,70,0
2022,3,2,47,159000,19,159000,75,0,70,0
2022,0,2,3,50000,19,50000,75,100,70,1
2022,3,2,48,183000,19,183000,75,100,70,0
2022,3,2,25,99750,19,99750,75,100,70,1
2022,3,2,25,68400,19,68400,75,100,70,1
2022,3,2,47,236900,19,236900,75,100,70,0
2022,3,2,47,159200,19,159200,75,100,70,0
2022,3,2,45,243225,19,243225,75,100,70,1
2022,3,2,45,179775,19,179775,75,100,70,1
2022,3,2,47,128000,19,128000,75,100,70,1
2022,3,2,47,191475,19,191475,75,100,70,1
2022,3,2,47,141525,19,141525,75,100,70,1
2022,3,2,47,218000,19,218000,75,0,70,1
2022,3,2,47,145300,19,145300,75,0,70,1
2022,3,2,66,195400,19,195400,75,100,70,0
2022,3,2,66,131300,19,131300,75,100,70,0
2022,0,2,49,105000,19,105000,14,100,70,0
2022,3,2,47,207000,19,207000,75,100,70,1
2022,3,2,47,153000,19,153000,75,100,70,1
2022,3,2,25,99000,19,99000,75,0,70,1
2022,3,2,69,200000,19,200000,62,100,59,1
2022,3,2,69,135000,19,135000,62,100,59,1
2022,3,2,33,195700,19,195700,75,0,70,1
2022,3,2,33,130500,19,130500,75,0,70,1
2022,3,2,66,130000,19,130000,75,100,70,1
2022,3,2,66,84000,19,84000,75,100,70,1
2022,2,2,40,100000,19,100000,75,100,70,1
2022,2,2,40,60000,19,60000,75,100,70,1
2022,2,2,33,65000,8,80036,29,100,28,1
2022,2,2,33,55000,8,67723,29,100,28,1
2022,3,2,33,141300,19,141300,75,0,70,1
2022,3,2,33,102100,19,102100,75,0,70,1
2022,2,2,17,150000,19,150000,75,100,70,0
2022,2,2,47,83000,8,102200,29,100,28,1
2022,0,2,47,1800000,12,22892,39,50,38,1
2022,3,2,25,144000,19,144000,75,100,70,1
2022,3,2,25,113000,19,113000,75,100,70,1
2022,0,2,3,30000,7,31520,63,100,25,1
2022,3,2,31,195400,19,195400,75,100,70,0
2022,3,2,31,131300,19,131300,75,100,70,0
2022,3,2,69,195400,19,195400,75,100,70,0
2022,3,2,69,131300,19,131300,75,100,70,0
2022,3,2,33,80000,19,80000,75,100,70,1
2022,0,2,12,633000,12,8050,39,100,38,1
2022,2,0,79,60000,19,60000,39,100,70,2
2022,3,2,69,60000,7,63040,27,50,26,2
2022,0,2,17,50000,19,50000,39,100,4,0
2022,3,2,33,105000,19,105000,75,100,70,1
2022,3,2,4,190000,19,190000,75,100,70,1
2022,3,2,4,140000,19,140000,75,100,70,1
2022,3,2,47,180000,19,180000,75,100,70,0
2022,3,2,47,165000,19,165000,75,100,70,0
2022,3,2,7,108000,19,108000,75,0,70,0
2021,0,2,72,20000,19,20000,28,50,27,1
2022,3,2,47,179400,19,179400,75,0,70,1
2022,3,2,47,154000,19,154000,75,0,70,1
2022,3,2,74,193900,19,193900,75,0,70,1
2022,3,2,74,129300,19,129300,75,0,70,1
2022,1,2,45,222640,19,222640,75,0,70,1
2022,1,2,45,182160,19,182160,75,0,70,1
2022,2,2,33,150000,19,150000,75,0,70,1
2022,2,2,33,100000,19,100000,75,0,70,1
2022,3,2,4,122500,19,122500,75,100,70,1
2022,3,2,4,100000,19,100000,75,100,70,1
2022,1,2,33,297500,19,297500,75,100,70,1
2022,1,2,33,260000,19,260000,75,100,70,1
2021,0,2,68,15000,19,15000,71,100,67,0
2022,3,2,33,193000,19,193000,26,100,70,1
2022,0,2,47,93000,19,93000,75,0,70,1
2022,0,2,47,73000,19,73000,75,0,70,1
2022,0,2,25,40300,1,7799,10,100,10,0
2022,3,2,47,136994,19,136994,75,100,70,1
2022,3,2,47,101570,19,101570,75,100,70,1
2022,3,2,53,55000,7,57786,28,50,27,0
2022,2,2,25,136000,19,136000,75,100,70,1
2022,2,2,25,112000,19,112000,75,100,70,1
2022,3,2,47,172000,19,172000,75,100,70,1
2022,3,2,33,215000,19,215000,75,0,70,1
2022,3,2,33,164000,19,164000,75,0,70,1
2021,0,2,33,33000,8,45390,29,50,28,0
2022,2,2,25,97500,19,97500,75,100,70,0
2022,3,2,8,212800,19,212800,75,100,70,1
2022,3,2,8,142800,19,142800,75,100,70,1
2022,2,2,47,70000,7,73546,57,50,54,0
2022,0,2,47,50000,19,50000,75,50,20,1
2022,0,2,25,500000,12,6359,28,100,38,0
2022,3,2,47,151800,19,151800,75,0,70,1
2022,3,2,47,130240,19,130240,75,0,70,1
2022,3,2,4,165000,19,165000,75,100,70,1
2022,3,2,4,140250,19,140250,75,100,70,1
2022,3,2,47,179400,19,179400,75,100,70,1
2022,3,2,47,154000,19,154000,75,100,70,1
2022,2,2,57,75000,19,75000,75,0,70,1
2022,2,2,33,80000,7,84053,31,100,30,1
2022,2,2,33,70000,7,73546,31,100,30,1
2022,2,2,33,80000,8,98506,29,100,28,1
2022,2,2,33,70000,8,86193,29,100,28,1
2022,2,2,33,80000,7,84053,26,100,25,1
2022,2,2,33,70000,7,73546,26,100,25,1
2022,3,2,4,83376,8,102663,29,100,28,1
2022,3,2,4,65004,8,80041,29,100,28,1
2022,3,2,33,84958,8,104611,29,100,28,1
2022,3,2,33,66822,8,82280,29,100,28,1
2022,3,2,47,191475,19,191475,75,0,70,1
2022,3,2,47,141525,19,141525,75,0,70,1
2022,3,2,25,115000,19,115000,75,0,70,0
2022,0,2,47,30000,7,31520,26,50,25,1
2022,3,2,39,81000,19,81000,75,100,70,1
2022,3,2,39,66000,19,66000,75,100,70,1
2022,0,2,25,46000,19,46000,75,100,70,0
2022,0,2,33,80000,19,80000,75,100,70,0
2022,1,2,74,200000,19,200000,75,100,70,2
2022,1,2,74,180000,19,180000,75,100,70,2
2022,1,2,3,200000,19,200000,75,100,70,2
2022,3,2,47,204100,19,204100,75,0,70,1
2022,3,2,47,136100,19,136100,75,0,70,1
2022,3,2,4,250000,19,250000,75,0,70,1
2022,3,2,4,63000,19,63000,75,0,70,1
2022,2,2,47,96000,8,118208,29,0,28,1
2022,2,2,47,90000,8,110820,29,0,28,1
2021,0,3,24,120000,6,19073,21,50,21,0
2022,3,2,49,95000,19,95000,75,100,70,1
2022,3,2,49,70000,19,70000,75,100,70,1
2022,2,2,7,75000,19,75000,9,100,70,1
2022,2,0,4,7500,19,7500,9,50,9,1
2022,2,2,25,113000,19,113000,75,0,70,0
2022,3,2,47,170000,19,170000,75,100,70,1
2022,2,2,26,113000,19,113000,75,100,70,0
2022,2,2,86,140000,19,140000,75,100,70,1
2021,3,2,25,50000,19,50000,59,100,56,2
2022,2,2,12,77000,0,53368,5,100,6,1
2022,3,2,64,28500,7,29944,63,50,60,2
2022,3,2,47,160000,19,160000,75,0,70,0
2022,3,2,47,119300,19,119300,75,0,70,0
2022,2,2,89,145000,19,145000,75,50,70,0
2022,3,2,33,90000,19,90000,75,0,70,1
2022,3,2,54,146200,19,146200,75,100,70,1
2022,3,2,54,124270,19,124270,75,100,70,1
2022,2,2,47,225000,19,225000,75,0,70,1
2022,2,2,47,160000,19,160000,75,0,70,1
2022,2,2,47,52000,7,54634,57,100,54,2
2022,3,2,33,185800,19,185800,11,100,12,1
2022,3,2,33,137400,19,137400,11,100,12,1
2022,3,2,4,245000,19,245000,75,0,70,1
2022,3,2,4,180000,19,180000,75,0,70,1
2022,3,2,4,203500,19,203500,75,0,70,1
2022,3,2,4,152000,19,152000,75,0,70,1
2022,3,2,33,250000,19,250000,75,0,70,1
2022,3,2,33,63000,19,63000,75,0,70,1
2022,3,2,70,186000,19,186000,75,100,70,1
2022,3,2,70,148800,19,148800,75,100,70,1
2022,3,2,65,7500000,12,95386,39,50,38,0
2022,2,2,69,104000,8,128058,29,50,28,0
2022,0,2,47,82000,19,82000,75,0,70,0
2022,0,3,47,110000,19,110000,22,100,27,1
2022,2,2,7,173000,19,173000,75,50,70,1
2022,3,2,69,186000,19,186000,75,100,70,1
2022,3,2,69,148800,19,148800,75,100,70,1
2022,0,2,12,32400,1,6270,10,100,10,0
2022,2,2,45,158000,19,158000,75,100,70,1
2022,2,2,45,134000,19,134000,75,100,70,1
2022,1,2,4,200000,19,200000,75,100,70,1
2022,1,2,4,150000,19,150000,75,100,70,1
2022,3,2,25,216200,19,216200,75,0,70,1
2022,3,2,25,144100,19,144100,75,0,70,1
2022,2,2,47,110000,7,115573,57,0,54,1
2022,2,2,47,85000,7,89306,57,0,54,1
2022,3,2,54,250000,19,250000,75,0,70,1
2022,3,2,54,63000,19,63000,75,0,70,1
2022,3,2,69,135000,19,135000,75,100,70,1
2022,3,2,69,85000,19,85000,75,100,70,1
2022,3,2,45,206000,19,206000,75,100,70,1
2022,3,2,45,175100,19,175100,75,100,70,1
2022,3,2,69,189650,19,189650,75,0,70,1
2022,3,2,69,164996,19,164996,75,0,70,1
2022,3,2,33,154000,19,154000,75,100,70,1
2022,3,2,33,126000,19,126000,75,100,70,1
2022,3,2,69,200000,19,200000,75,100,70,0
2022,3,2,69,150000,19,150000,75,100,70,0
2022,3,2,4,135000,19,135000,75,100,70,1
2022,2,2,33,80000,8,98506,29,0,28,1
2022,2,2,33,60000,8,73880,29,0,28,1
2022,3,2,25,117000,19,117000,75,100,70,1
2022,3,2,25,99450,19,99450,75,100,70,1
2022,3,2,33,200000,19,200000,62,100,59,1
2022,3,2,33,135000,19,135000,62,100,59,1
2022,3,2,69,193900,19,193900,75,0,70,1
2022,3,2,69,129300,19,129300,75,0,70,1
2022,0,2,69,45000,8,55410,29,100,28,2
2022,3,2,25,70000,8,86193,29,0,28,1
2022,3,2,25,50000,8,61566,29,0,28,1
2022,3,2,25,175000,19,175000,75,100,70,1
2022,3,2,25,130000,19,130000,75,100,70,1
2022,3,2,33,188100,19,188100,75,0,70,1
2022,3,2,33,139860,19,139860,75,0,70,1
2022,3,2,69,248700,19,248700,75,0,70,1
2022,3,2,69,167100,19,167100,75,0,70,1
2022,2,2,25,450000,12,5723,39,100,38,2
2022,2,2,12,48000,7,50432,20,100,20,2
2022,3,2,47,205000,19,205000,75,0,70,1
2022,3,2,31,141300,19,141300,75,0,70,1
2022,3,2,31,102100,19,102100,75,0,70,1
2022,0,2,25,50000,19,50000,2,100,3,0
2022,0,2,47,80000,7,84053,7,100,8,0
2022,2,2,64,50000,8,61566,29,50,28,2
2022,3,2,31,250000,19,250000,75,0,70,1
2022,3,2,31,63000,19,63000,75,0,70,1
2022,3,2,45,189500,19,189500,75,100,70,0
2022,3,2,45,140100,19,140100,75,100,70,0
2022,3,2,33,177600,19,177600,75,100,70,0
2022,3,2,33,131300,19,131300,75,100,70,0
2022,2,2,33,24000,19,24000,75,0,70,1
2022,3,2,69,202900,19,202900,75,100,70,0
2022,3,2,33,115000,19,115000,75,100,70,1
2022,0,2,69,115000,19,115000,75,50,70,0
2022,2,2,69,193900,19,193900,75,0,70,1
2022,2,2,69,129300,19,129300,75,0,70,1
2022,3,2,47,140000,19,140000,75,100,70,0
2022,2,2,25,216200,19,216200,75,0,70,1
2022,2,2,25,144100,19,144100,75,0,70,1
2022,3,2,74,216000,19,216000,75,0,70,1
2022,3,2,74,144000,19,144000,75,0,70,1
2022,0,2,25,150000,19,150000,75,100,70,0
2021,0,2,72,900000,12,12171,39,100,38,1
2022,2,2,47,4200000,12,53416,39,100,35,0
2022,0,2,5,50000,19,50000,4,50,5,1
2021,3,2,19,250000,19,250000,75,50,70,0
2022,1,2,89,80000,7,84053,57,0,54,0
2022,2,2,47,107000,8,131752,29,100,28,1
2022,3,2,4,48000,19,48000,2,100,70,2
2022,1,2,45,260500,19,260500,75,0,70,1
2022,1,2,45,175100,19,175100,75,0,70,1
2022,0,2,25,55000,19,55000,75,100,70,2
2022,2,2,25,130000,19,130000,75,100,70,1
2022,3,2,7,73400,7,77119,28,100,28,0
2022,0,2,47,49500,7,52008,7,50,8,2
2022,2,1,7,2400000,12,30523,39,100,38,2
2022,3,2,33,206699,19,206699,75,0,70,1
2022,3,2,33,99100,19,99100,75,0,70,1
2022,2,2,4,200000,19,200000,75,0,70,1
2022,2,2,4,54000,19,54000,75,0,70,1
2022,0,2,4,130000,19,130000,75,50,70,0
2022,3,2,33,100000,19,100000,75,0,70,0
2022,3,2,33,80000,19,80000,75,0,70,0
2022,3,2,47,100000,19,100000,75,0,70,0
2022,3,2,49,221300,19,221300,75,100,70,0
2022,3,2,49,148700,19,148700,75,100,70,0
2022,0,2,69,30000,19,30000,29,100,28,0
2022,0,2,25,27000,7,28368,28,50,27,1
2022,2,2,33,74000,8,91118,29,0,28,1
2022,2,2,33,50000,8,61566,29,0,28,1
2022,2,2,47,58000,7,60938,20,100,20,2
2022,3,2,45,249260,19,249260,75,0,70,1
2022,3,2,45,185400,19,185400,75,0,70,1
2022,2,2,47,65000,8,80036,29,50,28,1
2022,3,2,25,128875,19,128875,75,100,70,1
2022,3,2,25,93700,19,93700,75,100,70,1
2022,3,2,69,100000,19,100000,75,100,70,1
2022,3,2,25,136260,19,136260,75,100,70,1
2022,3,2,25,109280,19,109280,75,100,70,1
2022,3,2,47,160000,19,160000,75,100,70,0
2022,3,2,47,92000,19,92000,75,100,70,0
2022,2,2,33,110000,8,135446,29,0,28,1
2022,2,2,33,85000,8,104663,29,0,28,1
2022,0,2,33,129000,19,129000,75,100,70,0
2022,0,2,33,86000,19,86000,75,100,70,0
2020,0,2,33,1000000,12,13493,39,100,38,0
2022,3,2,17,100000,19,100000,75,100,70,0
2022,2,2,47,25000,19,25000,73,50,68,1
2022,2,2,25,90000,16,65257,68,50,64,1
2022,2,2,3,200000,19,200000,75,100,70,1
2022,0,2,68,180000,19,180000,75,100,70,0
2022,2,2,47,153000,19,153000,75,100,70,0
2022,3,2,25,150075,19,150075,75,100,70,1
2022,3,2,25,110925,19,110925,75,100,70,1
2022,2,2,74,22800,19,22800,25,100,24,1
2020,0,2,25,20000,7,22809,63,100,60,1
2022,0,2,25,15000,19,15000,36,0,35,0
2022,3,2,45,193000,0,133766,5,100,6,0
2022,0,2,69,83000,19,83000,75,0,70,0
2022,3,2,47,186000,19,186000,75,0,70,1
2022,3,2,47,148800,19,148800,75,0,70,1
2022,3,2,25,112900,19,112900,75,0,70,1
2022,3,2,25,90320,19,90320,75,0,70,1
2022,3,2,66,240000,19,240000,75,0,70,1
2022,3,2,66,160000,19,160000,75,0,70,1
2022,3,2,45,300000,19,300000,75,100,70,1
2022,3,2,45,200000,19,200000,75,100,70,1
2022,2,2,33,62500,7,65666,20,50,20,2
2022,2,2,3,200000,19,200000,39,100,70,0
2022,2,2,69,95000,8,116976,29,0,28,1
2022,2,2,69,75000,8,92350,29,0,28,1
2022,2,2,3,120000,19,120000,75,0,70,1
2022,3,2,25,112900,19,112900,75,100,70,1
2022,3,2,25,90320,19,90320,75,100,70,1
2022,3,2,29,145000,19,145000,75,100,70,1
2022,3,2,29,105400,19,105400,75,100,70,1
2020,0,2,47,43200,7,49268,20,0,20,2
2022,3,2,47,215300,19,215300,75,100,70,0
2022,3,2,47,158200,19,158200,75,100,70,0
2022,3,2,33,209100,19,209100,75,100,70,0
2022,3,2,33,154600,19,154600,75,100,70,0
2022,3,2,25,115934,19,115934,75,0,70,1
2022,3,2,25,81666,19,81666,75,0,70,1
2022,3,2,33,155000,19,155000,75,100,70,1
2022,2,2,69,80000,7,84053,28,100,20,1
2022,3,2,25,164000,19,164000,75,0,70,1
2022,3,2,25,132000,19,132000,75,0,70,1
2022,3,2,47,123000,19,123000,75,100,70,1
2022,2,2,54,50000,7,52533,31,0,30,1
2022,1,2,63,150000,2,115222,11,100,12,2
2022,3,2,33,165400,19,165400,75,100,70,1
2022,3,2,33,132320,19,132320,75,100,70,1
2022,3,2,31,208775,19,208775,75,100,70,1
2022,3,2,31,147800,19,147800,75,100,70,1
2022,3,2,33,136994,19,136994,75,100,70,1
2022,3,2,33,101570,19,101570,75,100,70,1
2022,1,2,60,6000000,12,76309,39,50,38,0
2022,0,2,69,28500,8,35093,29,100,28,0
2022,3,2,33,183600,19,183600,75,100,70,0
2022,3,2,33,100800,19,100800,75,100,70,0
2022,2,2,25,40000,8,49253,29,100,28,1
2022,2,2,25,30000,8,36940,29,100,28,1
2022,2,2,25,40000,7,42026,26,100,25,1
2022,2,2,25,30000,7,31520,26,100,25,1
2022,2,2,25,40000,7,42026,31,100,30,1
2022,2,2,25,30000,7,31520,31,100,30,1
2022,3,2,47,215300,19,215300,75,0,70,0
2022,3,2,47,140400,19,140400,75,0,70,0
2022,2,2,33,60000,7,63040,26,100,25,1
2022,2,2,33,45000,7,47280,26,100,25,1
2022,3,2,47,260000,19,260000,75,100,70,1
2022,2,2,47,35000,8,43096,29,0,28,1
2022,2,2,33,60000,7,63040,31,100,30,1
2022,2,2,33,45000,7,47280,31,100,30,1
2022,2,2,33,45000,8,55410,29,100,28,1
2021,2,2,69,43200,7,51064,42,50,41,0
2022,3,2,43,60000,19,60000,2,100,51,0
2022,2,2,33,82900,19,82900,75,0,70,1
2022,2,2,33,63900,19,63900,75,0,70,1
2022,2,2,74,160000,19,160000,75,100,70,0
2022,2,2,74,112300,19,112300,75,100,70,0
2022,2,2,45,241000,19,241000,75,100,70,1
2022,2,2,45,159000,19,159000,75,100,70,1
2022,3,2,47,80000,19,80000,75,0,70,1
2022,2,2,25,58000,19,58000,75,0,70,2
2022,3,2,33,136000,19,136000,75,0,70,1
2022,3,2,33,108800,19,108800,75,0,70,1
2022,1,2,33,242000,19,242000,75,100,70,1
2022,1,2,33,200000,19,200000,75,100,70,1
2022,2,2,47,50000,8,61566,29,0,28,1
2022,2,2,47,30000,8,36940,29,0,28,1
2022,2,2,33,40000,8,49253,29,0,28,1
2022,3,2,47,165220,19,165220,75,100,70,1
2022,3,2,47,120160,19,120160,75,100,70,1
2022,3,2,25,124190,19,124190,75,100,70,1
2022,3,2,33,181940,19,181940,75,0,70,1
2022,3,2,33,132320,19,132320,75,0,70,1
2022,3,2,33,220110,19,220110,75,0,70,1
2022,3,2,33,160080,19,160080,75,0,70,1
2022,3,2,47,180000,19,180000,75,0,70,0
2022,3,2,47,120000,19,120000,75,0,70,0
2022,2,2,25,126500,19,126500,75,0,70,1
2022,2,2,25,106260,19,106260,75,0,70,1
2022,3,2,25,116000,19,116000,75,0,70,1
2022,3,2,25,155000,19,155000,75,100,70,1
2022,3,2,25,120600,19,120600,75,100,70,1
2022,2,2,47,130000,19,130000,75,0,70,1
2022,2,2,47,90000,19,90000,75,0,70,1
2022,2,2,33,170000,19,170000,75,100,70,1
2022,3,2,25,102100,19,102100,75,100,70,1
2022,3,2,25,84900,19,84900,75,100,70,1
2022,3,2,47,136620,19,136620,75,100,70,1
2022,3,2,47,99360,19,99360,75,100,70,1
2022,3,2,47,90000,8,110820,29,0,28,1
2022,3,2,47,80000,8,98506,29,0,28,1
2022,3,2,47,146000,19,146000,75,100,70,1
2022,0,2,33,35000,8,43096,29,100,28,1
2022,1,2,25,130000,19,130000,75,100,70,1
2022,1,2,25,110000,19,110000,75,100,70,1
2022,3,2,25,170000,19,170000,75,100,70,1
2022,3,2,45,161342,19,161342,75,100,70,1
2022,3,2,45,137141,19,137141,75,100,70,1
2022,3,2,47,167000,19,167000,75,100,70,1
2022,3,2,33,60000,8,73880,29,0,28,1
2022,3,2,33,50000,8,61566,29,0,28,1
2022,3,2,47,211500,19,211500,75,100,70,1
2022,3,2,47,138600,19,138600,75,100,70,1
2022,3,2,31,192400,19,192400,11,100,12,1
2022,3,2,31,90700,19,90700,11,100,12,1
2022,3,2,25,130000,19,130000,11,100,12,1
2022,3,2,25,61300,19,61300,11,100,12,1
2022,3,2,33,160000,19,160000,75,0,70,0
2022,3,2,33,113000,19,113000,75,0,70,0
2022,3,2,47,95550,19,95550,75,0,70,1
2022,2,2,25,167000,19,167000,75,100,70,1
2022,2,2,25,115500,19,115500,75,100,70,1
2022,3,2,33,243900,19,243900,75,100,70,1
2022,3,2,33,156600,19,156600,75,100,70,1
2022,3,2,25,136600,19,136600,75,100,70,1
2022,3,2,33,128875,19,128875,75,100,70,1
2022,3,2,33,93700,19,93700,75,100,70,1
2022,1,2,59,224000,19,224000,75,100,70,1
2022,1,2,59,167875,19,167875,75,100,70,1
2022,1,2,4,175000,19,175000,75,100,70,1
2022,1,2,4,135000,19,135000,75,100,70,1
2022,3,2,47,205300,19,205300,75,0,70,0
2022,3,2,47,176000,19,176000,75,100,70,1
2022,3,2,33,200100,19,200100,75,100,70,1
2022,3,2,33,70500,19,70500,75,0,70,1
2022,3,2,33,54000,19,54000,75,0,70,1
2022,3,2,47,205300,19,205300,75,0,70,1
2022,3,2,47,140400,19,140400,75,0,70,1
2022,3,2,4,205300,19,205300,75,0,70,1
2022,3,2,4,184700,19,184700,75,0,70,1
2022,3,2,33,175100,19,175100,75,100,70,1
2022,3,2,33,140250,19,140250,75,100,70,1
2022,3,2,25,116150,19,116150,75,100,70,1
2022,3,2,25,99050,19,99050,75,100,70,1
2022,2,2,25,85000,19,85000,11,0,12,1
2022,2,2,25,75000,19,75000,11,0,12,1
2022,3,2,69,214000,19,214000,75,100,70,1
2022,3,2,69,192600,19,192600,75,100,70,1
2022,3,2,31,266400,19,266400,75,100,70,1
2022,3,2,31,213120,19,213120,75,100,70,1
2022,2,2,47,141300,19,141300,75,0,70,1
2022,2,2,47,102100,19,102100,75,0,70,1
2022,2,2,33,206699,19,206699,75,0,70,1
2022,2,2,33,99100,19,99100,75,0,70,1
2022,3,2,33,110500,19,110500,75,100,70,1
2022,2,2,25,50000,8,61566,29,0,28,1
2022,2,2,25,35000,8,43096,29,0,28,1
2022,3,2,25,80000,19,80000,75,100,70,1
2022,3,2,25,60000,19,60000,75,100,70,1
2022,3,2,47,230000,19,230000,75,100,70,1
2022,3,2,29,150260,19,150260,75,100,70,1
